"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",2281,1111085319,47,45,45,86.95,1.85,1.85,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",2281,1111085319,32,30,30,60.16,1.88,1.88,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",2281,1111085319,38,35,33,71.82,1.89,1.89,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",2281,1111085319,36,35,35,67.68,1.88,1.88,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",2281,1111085319,27,25,25,50.49,1.87,1.87,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",2281,1111085319,37,34,34,61.05,1.65,1.87,0,0,1,2009-02-18,2009,2,18,-0.22,-0.11764705882353
"25-02-2009",2281,1111085319,48,36,36,77.76,1.62,1.87,0,0,1,2009-02-25,2009,2,25,-0.25,-0.133689839572192
"04-03-2009",2281,1111085319,19,15,15,31.16,1.64,1.87,0,0,1,2009-03-04,2009,3,4,-0.23,-0.122994652406417
"11-03-2009",2281,1111085319,56,44,44,91.84,1.64,1.87,0,0,1,2009-03-11,2009,3,11,-0.23,-0.122994652406417
"18-03-2009",2281,1111085319,75,61,59,123.75,1.65,1.87,0,0,1,2009-03-18,2009,3,18,-0.22,-0.11764705882353
"25-03-2009",2281,1111085319,61,50,50,101.87,1.67,1.87,0,0,1,2009-03-25,2009,3,25,-0.2,-0.106951871657754
"01-04-2009",2281,1111085319,46,41,40,85.56,1.86,1.86,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",2281,1111085319,50,46,46,94,1.88,1.88,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",2281,1111085319,39,34,34,73.71,1.89,1.89,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",2281,1111085319,59,51,50,111.51,1.89,1.89,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",2281,1111085319,42,40,39,78.96,1.88,1.88,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",2281,1111085319,57,53,52,95.19,1.67,1.88,1,1,0,2009-05-06,2009,5,6,-0.21,-0.111702127659574
"13-05-2009",2281,1111085319,69,58,57,114.54,1.66,1.88,0,0,1,2009-05-13,2009,5,13,-0.22,-0.117021276595745
"20-05-2009",2281,1111085319,66,60,59,106.92,1.62,1.88,0,0,1,2009-05-20,2009,5,20,-0.26,-0.138297872340425
"27-05-2009",2281,1111085319,50,44,42,83,1.66,1.88,0,0,1,2009-05-27,2009,5,27,-0.22,-0.117021276595745
"03-06-2009",2281,1111085319,71,62,62,117.86,1.66,1.88,0,0,1,2009-06-03,2009,6,3,-0.22,-0.117021276595745
"10-06-2009",2281,1111085319,77,63,63,125.51,1.63,1.88,0,0,1,2009-06-10,2009,6,10,-0.25,-0.132978723404255
"17-06-2009",2281,1111085319,83,69,68,136.95,1.65,1.88,0,0,1,2009-06-17,2009,6,17,-0.23,-0.122340425531915
"24-06-2009",2281,1111085319,49,42,40,91.14,1.86,1.86,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",2281,1111085319,41,38,37,77.49,1.89,1.89,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",2281,1111085319,40,35,35,74.8,1.87,1.87,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",2281,1111085319,49,42,40,92.12,1.88,1.88,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",2281,1111085319,46,40,38,86.48,1.88,1.88,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",2281,1111085319,39,32,32,73.32,1.88,1.88,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",2281,1111085319,77,62,62,127.82,1.66,1.88,0,0,1,2009-08-05,2009,8,5,-0.22,-0.117021276595745
"12-08-2009",2281,1111085319,59,59,58,97.35,1.65,1.88,0,0,1,2009-08-12,2009,8,12,-0.23,-0.122340425531915
"19-08-2009",2281,1111085319,56,50,49,91.84,1.64,1.88,1,0,0,2009-08-19,2009,8,19,-0.24,-0.127659574468085
"26-08-2009",2281,1111085319,59,51,51,97.94,1.66,1.88,0,0,1,2009-08-26,2009,8,26,-0.22,-0.117021276595745
"02-09-2009",2281,1111085319,62,54,53,102.3,1.65,1.88,0,0,1,2009-09-02,2009,9,2,-0.23,-0.122340425531915
"09-09-2009",2281,1111085319,68,60,60,112.2,1.65,1.88,0,0,1,2009-09-09,2009,9,9,-0.23,-0.122340425531915
"16-09-2009",2281,1111085319,63,59,59,104.58,1.66,1.88,0,0,1,2009-09-16,2009,9,16,-0.22,-0.117021276595745
"23-09-2009",2281,1111085319,52,49,49,97.24,1.87,1.87,0,0,0,2009-09-23,2009,9,23,0,0
"30-09-2009",2281,1111085319,25,23,23,46.5,1.86,1.86,0,0,0,2009-09-30,2009,9,30,0,0
"07-10-2009",2281,1111085319,39,34,34,72.54,1.86,1.86,0,0,0,2009-10-07,2009,10,7,0,0
"14-10-2009",2281,1111085319,46,41,38,86.02,1.87,1.87,0,0,0,2009-10-14,2009,10,14,0,0
"21-10-2009",2281,1111085319,32,29,29,59.2,1.85,1.85,0,0,0,2009-10-21,2009,10,21,0,0
"28-10-2009",2281,1111085319,48,40,39,90.72,1.89,1.89,0,0,0,2009-10-28,2009,10,28,0,0
"04-11-2009",2281,1111085319,42,38,38,79.38,1.89,1.89,0,0,0,2009-11-04,2009,11,4,0,0
"11-11-2009",2281,1111085319,42,38,37,78.54,1.87,1.87,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",2281,1111085319,58,49,49,95.12,1.64,1.87,0,0,1,2009-11-18,2009,11,18,-0.23,-0.122994652406417
"25-11-2009",2281,1111085319,71,67,65,116.44,1.64,1.87,0,0,1,2009-11-25,2009,11,25,-0.23,-0.122994652406417
"02-12-2009",2281,1111085319,47,41,40,78.02,1.66,1.87,0,0,1,2009-12-02,2009,12,2,-0.21,-0.112299465240642
"09-12-2009",2281,1111085319,47,40,38,86.48,1.84,1.84,0,0,0,2009-12-09,2009,12,9,0,0
"16-12-2009",2281,1111085319,43,33,32,78.26,1.82,1.82,0,0,0,2009-12-16,2009,12,16,0,0
"23-12-2009",2281,1111085319,46,40,39,86.02,1.87,1.87,0,0,0,2009-12-23,2009,12,23,0,0
"30-12-2009",2281,1111085319,27,24,24,50.49,1.87,1.87,0,0,0,2009-12-30,2009,12,30,0,0
"06-01-2010",2281,1111085319,36,31,29,67.68,1.88,1.88,0,0,0,2010-01-06,2010,1,6,0,0
"13-01-2010",2281,1111085319,42,38,37,78.96,1.88,1.88,0,0,0,2010-01-13,2010,1,13,0,0
"20-01-2010",2281,1111085319,49,46,45,91.63,1.87,1.87,0,0,0,2010-01-20,2010,1,20,0,0
"27-01-2010",2281,1111085319,48,43,42,90.24,1.88,1.88,0,0,0,2010-01-27,2010,1,27,0,0
"03-02-2010",2281,1111085319,59,56,56,107.97,1.83,1.83,0,0,0,2010-02-03,2010,2,3,0,0
"10-02-2010",2281,1111085319,70,59,58,112.7,1.61,1.83,0,0,1,2010-02-10,2010,2,10,-0.22,-0.120218579234973
"17-02-2010",2281,1111085319,78,65,64,127.14,1.63,1.83,0,0,1,2010-02-17,2010,2,17,-0.2,-0.109289617486339
"24-02-2010",2281,1111085319,63,55,54,103.32,1.64,1.64,0,0,0,2010-02-24,2010,2,24,0,0
"03-03-2010",2281,1111085319,62,52,52,99.82,1.61,1.61,0,0,0,2010-03-03,2010,3,3,0,0
"10-03-2010",2281,1111085319,65,49,48,106.6,1.64,1.64,0,0,0,2010-03-10,2010,3,10,0,0
