"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",13827,1111009477,52,47,45,50.96,0.98,0.93,0,1,0,2009-01-14,2009,1,14,0.0499999999999999,0.053763440860215
"21-01-2009",13827,1111009477,74,66,64,71.78,0.97,0.93,1,1,0,2009-01-21,2009,1,21,0.0399999999999999,0.043010752688172
"28-01-2009",13827,1111009477,58,48,47,56.26,0.97,0.93,0,1,0,2009-01-28,2009,1,28,0.0399999999999999,0.043010752688172
"04-02-2009",13827,1111009477,64,60,58,62.08,0.97,0.97,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",13827,1111009477,53,47,47,51.94,0.98,0.97,0,1,0,2009-02-11,2009,2,11,0.01,0.0103092783505155
"18-02-2009",13827,1111009477,65,61,59,63.05,0.97,0.97,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",13827,1111009477,69,55,51,67.62,0.98,0.97,0,1,0,2009-02-25,2009,2,25,0.01,0.0103092783505155
"04-03-2009",13827,1111009477,85,75,74,81.6,0.96,0.97,1,1,0,2009-03-04,2009,3,4,-0.01,-0.0103092783505155
"11-03-2009",13827,1111009477,67,58,58,64.99,0.97,0.97,0,1,0,2009-03-11,2009,3,11,0,0
"18-03-2009",13827,1111009477,76,62,58,71.44,0.94,0.94,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",13827,1111009477,50,43,41,49,0.98,0.94,0,1,0,2009-03-25,2009,3,25,0.04,0.0425531914893617
"01-04-2009",13827,1111009477,44,40,40,42.68,0.97,0.94,0,1,0,2009-04-01,2009,4,1,0.03,0.0319148936170213
"08-04-2009",13827,1111009477,68,57,55,66.64,0.98,0.94,0,1,0,2009-04-08,2009,4,8,0.04,0.0425531914893617
"15-04-2009",13827,1111009477,65,59,58,61.75,0.95,0.94,0,1,0,2009-04-15,2009,4,15,0.01,0.0106382978723404
"22-04-2009",13827,1111009477,48,43,43,46.56,0.97,0.94,0,1,0,2009-04-22,2009,4,22,0.03,0.0319148936170213
"29-04-2009",13827,1111009477,60,51,49,58.2,0.97,0.97,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",13827,1111009477,64,44,44,61.44,0.96,0.97,0,1,0,2009-05-06,2009,5,6,-0.01,-0.0103092783505155
"13-05-2009",13827,1111009477,100,47,44,95,0.95,0.97,0,1,0,2009-05-13,2009,5,13,-0.02,-0.0206185567010309
"20-05-2009",13827,1111009477,30,30,29,29.4,0.98,0.97,0,1,0,2009-05-20,2009,5,20,0.01,0.0103092783505155
"27-05-2009",13827,1111009477,106,31,31,98.58,0.93,0.97,0,1,0,2009-05-27,2009,5,27,-0.0399999999999999,-0.0412371134020618
"03-06-2009",13827,1111009477,68,39,37,65.28,0.96,0.97,0,1,0,2009-06-03,2009,6,3,-0.01,-0.0103092783505155
"10-06-2009",13827,1111009477,84,32,30,78.12,0.93,0.97,0,1,0,2009-06-10,2009,6,10,-0.0399999999999999,-0.0412371134020618
"17-06-2009",13827,1111009477,59,26,26,54.87,0.93,0.93,0,0,0,2009-06-17,2009,6,17,0,0
"24-06-2009",13827,1111009477,83,37,37,78.02,0.94,0.93,0,1,0,2009-06-24,2009,6,24,0.0099999999999999,0.0107526881720429
"01-07-2009",13827,1111009477,150,55,54,148.5,0.99,0.93,0,1,0,2009-07-01,2009,7,1,0.0599999999999999,0.064516129032258
"08-07-2009",13827,1111009477,76,70,69,73.72,0.97,0.93,0,1,0,2009-07-08,2009,7,8,0.0399999999999999,0.043010752688172
"15-07-2009",13827,1111009477,127,47,47,119.38,0.94,0.93,0,1,0,2009-07-15,2009,7,15,0.0099999999999999,0.0107526881720429
"22-07-2009",13827,1111009477,70,67,66,67.9,0.97,0.93,0,1,0,2009-07-22,2009,7,22,0.0399999999999999,0.043010752688172
"29-07-2009",13827,1111009477,108,54,54,101.52,0.94,0.93,0,1,0,2009-07-29,2009,7,29,0.0099999999999999,0.0107526881720429
"05-08-2009",13827,1111009477,146,54,53,135.78,0.93,0.93,0,1,0,2009-08-05,2009,8,5,0,0
"12-08-2009",13827,1111009477,64,60,60,62.08,0.97,0.93,0,1,0,2009-08-12,2009,8,12,0.0399999999999999,0.043010752688172
"19-08-2009",13827,1111009477,169,92,89,158.86,0.94,0.93,0,1,0,2009-08-19,2009,8,19,0.0099999999999999,0.0107526881720429
"26-08-2009",13827,1111009477,86,79,77,84.28,0.98,0.93,0,1,0,2009-08-26,2009,8,26,0.0499999999999999,0.053763440860215
"02-09-2009",13827,1111009477,131,59,59,123.14,0.94,0.93,0,1,0,2009-09-02,2009,9,2,0.0099999999999999,0.0107526881720429
"09-09-2009",13827,1111009477,182,64,59,169.26,0.93,0.93,0,1,0,2009-09-09,2009,9,9,0,0
"16-09-2009",13827,1111009477,173,65,64,162.62,0.94,0.93,1,1,0,2009-09-16,2009,9,16,0.0099999999999999,0.0107526881720429
"23-09-2009",13827,1111009477,155,52,50,142.6,0.92,0.93,0,1,0,2009-09-23,2009,9,23,-0.01,-0.010752688172043
"30-09-2009",13827,1111009477,200,81,77,186,0.93,0.93,0,1,0,2009-09-30,2009,9,30,0,0
"07-10-2009",13827,1111009477,220,84,82,204.6,0.93,0.93,0,1,0,2009-10-07,2009,10,7,0,0
"14-10-2009",13827,1111009477,319,78,76,293.48,0.92,0.93,0,1,0,2009-10-14,2009,10,14,-0.01,-0.010752688172043
"21-10-2009",13827,1111009477,394,61,59,374.3,0.95,0.93,0,1,0,2009-10-21,2009,10,21,0.0199999999999999,0.0215053763440859
"28-10-2009",13827,1111009477,215,71,71,199.95,0.93,0.93,0,1,0,2009-10-28,2009,10,28,0,0
"04-11-2009",13827,1111009477,482,57,54,438.62,0.91,0.93,0,1,0,2009-11-04,2009,11,4,-0.02,-0.021505376344086
"11-11-2009",13827,1111009477,274,57,57,252.08,0.92,0.93,0,1,0,2009-11-11,2009,11,11,-0.01,-0.010752688172043
