"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",26981,1600027564,92,75,73,230.92,2.51,3.01,1,0,0,2009-01-14,2009,1,14,-0.5,-0.166112956810631
"21-01-2009",26981,1600027564,66,59,56,178.86,2.71,2.71,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",26981,1600027564,36,31,27,114.84,3.19,3.19,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",26981,1600027564,53,45,38,169.07,3.19,3.19,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",26981,1600027564,62,56,49,184.76,2.98,2.98,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",26981,1600027564,69,63,59,89.01,1.29,2.98,0,0,1,2009-02-18,2009,2,18,-1.69,-0.567114093959732
"25-02-2009",26981,1600027564,52,49,46,105.04,2.02,2.98,0,0,1,2009-02-25,2009,2,25,-0.96,-0.322147651006711
"04-03-2009",26981,1600027564,61,53,50,127.49,2.09,2.98,0,0,1,2009-03-04,2009,3,4,-0.89,-0.298657718120805
"11-03-2009",26981,1600027564,65,62,62,136.5,2.1,2.98,0,0,1,2009-03-11,2009,3,11,-0.88,-0.295302013422819
"18-03-2009",26981,1600027564,58,48,45,146.74,2.53,2.98,0,0,1,2009-03-18,2009,3,18,-0.45,-0.151006711409396
"25-03-2009",26981,1600027564,62,56,53,153.14,2.47,2.98,0,0,1,2009-03-25,2009,3,25,-0.51,-0.171140939597315
"01-04-2009",26981,1600027564,56,49,49,132.16,2.36,2.36,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",26981,1600027564,62,58,52,172.36,2.78,2.78,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",26981,1600027564,56,51,48,140,2.5,2.78,0,0,1,2009-04-15,2009,4,15,-0.28,-0.100719424460432
"22-04-2009",26981,1600027564,45,37,36,134.1,2.98,2.98,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",26981,1600027564,39,37,33,124.41,3.19,3.19,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",26981,1600027564,50,46,38,159.5,3.19,3.19,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",26981,1600027564,46,44,41,130.64,2.84,3.19,0,0,1,2009-05-13,2009,5,13,-0.35,-0.109717868338558
"20-05-2009",26981,1600027564,133,123,123,301.91,2.27,3.19,1,1,0,2009-05-20,2009,5,20,-0.92,-0.288401253918495
"27-05-2009",26981,1600027564,77,66,62,179.41,2.33,3.19,0,0,1,2009-05-27,2009,5,27,-0.86,-0.269592476489028
"03-06-2009",26981,1600027564,54,47,43,133.38,2.47,3.19,0,0,1,2009-06-03,2009,6,3,-0.72,-0.225705329153605
"10-06-2009",26981,1600027564,61,54,49,143.35,2.35,3.19,0,0,1,2009-06-10,2009,6,10,-0.84,-0.263322884012539
