"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",15755,3800031829,6,6,6,17.28,2.88,2.88,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",15755,3800031829,5,5,5,14.4,2.88,2.88,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",15755,3800031829,7,7,7,20.16,2.88,2.88,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",15755,3800031829,6,6,6,17.28,2.88,2.88,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",15755,3800031829,9,9,9,25.92,2.88,2.88,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",15755,3800031829,4,4,4,11.52,2.88,2.88,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",15755,3800031829,18,16,16,51.84,2.88,2.88,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",15755,3800031829,10,10,10,28.8,2.88,2.88,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",15755,3800031829,6,6,6,17.28,2.88,2.88,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",15755,3800031829,21,20,19,52.29,2.49,2.88,1,0,0,2009-03-18,2009,3,18,-0.39,-0.135416666666667
"25-03-2009",15755,3800031829,8,8,7,19.92,2.49,2.88,1,0,0,2009-03-25,2009,3,25,-0.39,-0.135416666666667
"01-04-2009",15755,3800031829,16,15,15,39.84,2.49,2.88,0,0,1,2009-04-01,2009,4,1,-0.39,-0.135416666666667
"08-04-2009",15755,3800031829,7,6,6,20.16,2.88,2.88,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",15755,3800031829,6,6,6,17.28,2.88,2.88,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",15755,3800031829,5,5,5,14.4,2.88,2.88,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",15755,3800031829,10,9,9,28.8,2.88,2.88,0,0,0,2009-04-29,2009,4,29,0,0
