"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",4503,1111087395,15,10,10,48.3,3.22,3.22,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",4503,1111087395,9,8,8,30.06,3.34,3.34,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",4503,1111087395,12,7,7,40.08,3.34,3.34,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",4503,1111087395,4,4,4,13.04,3.26,3.26,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",4503,1111087395,15,13,12,49.65,3.31,3.31,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",4503,1111087395,8,6,6,26.72,3.34,3.34,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",4503,1111087395,10,10,10,33.4,3.34,3.34,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",4503,1111087395,12,9,9,39.36,3.28,3.28,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",4503,1111087395,9,5,5,28.71,3.19,3.19,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",4503,1111087395,7,5,5,23.38,3.34,3.34,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",4503,1111087395,5,5,5,16.7,3.34,3.34,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",4503,1111087395,13,12,10,41.73,3.21,3.21,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",4503,1111087395,9,9,9,29.79,3.31,3.31,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",4503,1111087395,6,4,4,20.04,3.34,3.34,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",4503,1111087395,9,7,7,28.71,3.19,3.19,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",4503,1111087395,10,9,9,33,3.3,3.3,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",4503,1111087395,19,12,11,61.37,3.23,3.3,1,0,0,2009-05-06,2009,5,6,-0.0699999999999998,-0.0212121212121212
"13-05-2009",4503,1111087395,12,12,12,39.72,3.31,3.3,1,0,0,2009-05-13,2009,5,13,0.0100000000000002,0.0030303030303031
"20-05-2009",4503,1111087395,8,8,8,26,3.25,3.25,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",4503,1111087395,8,8,8,25.36,3.17,3.17,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",4503,1111087395,7,6,6,22.05,3.15,3.15,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",4503,1111087395,15,11,11,48.75,3.25,3.25,0,0,0,2009-06-10,2009,6,10,0,0
"17-06-2009",4503,1111087395,8,6,6,26,3.25,3.25,0,0,0,2009-06-17,2009,6,17,0,0
"24-06-2009",4503,1111087395,16,12,12,50.72,3.17,3.17,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",4503,1111087395,7,7,7,23.38,3.34,3.34,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",4503,1111087395,16,14,12,51.36,3.21,3.21,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",4503,1111087395,14,11,11,46.76,3.34,3.34,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",4503,1111087395,10,9,8,32.4,3.24,3.24,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",4503,1111087395,7,7,7,22.68,3.24,3.24,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",4503,1111087395,5,5,5,16.05,3.21,3.21,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",4503,1111087395,18,14,13,58.14,3.23,3.23,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",4503,1111087395,14,12,12,45.78,3.27,3.27,0,0,0,2009-08-19,2009,8,19,0,0
"26-08-2009",4503,1111087395,13,9,9,41.73,3.21,3.21,0,0,0,2009-08-26,2009,8,26,0,0
"02-09-2009",4503,1111087395,9,7,7,29.7,3.3,3.3,0,0,0,2009-09-02,2009,9,2,0,0
"09-09-2009",4503,1111087395,14,10,10,46.06,3.29,3.29,0,0,0,2009-09-09,2009,9,9,0,0
"16-09-2009",4503,1111087395,8,7,7,25.68,3.21,3.21,0,0,0,2009-09-16,2009,9,16,0,0
"23-09-2009",4503,1111087395,11,8,8,34.98,3.18,3.18,0,0,0,2009-09-23,2009,9,23,0,0
"30-09-2009",4503,1111087395,3,2,2,6.36,2.12,3.18,0,0,1,2009-09-30,2009,9,30,-1.06,-0.333333333333333
"07-10-2009",4503,1111087395,4,4,4,13.16,3.29,3.29,0,0,0,2009-10-07,2009,10,7,0,0
"14-10-2009",4503,1111087395,8,7,7,26.08,3.26,3.26,0,0,0,2009-10-14,2009,10,14,0,0
"21-10-2009",4503,1111087395,11,10,10,36.08,3.28,3.28,0,0,0,2009-10-21,2009,10,21,0,0
"28-10-2009",4503,1111087395,8,8,8,26.08,3.26,3.26,0,0,0,2009-10-28,2009,10,28,0,0
"04-11-2009",4503,1111087395,8,7,7,25.68,3.21,3.21,0,0,0,2009-11-04,2009,11,4,0,0
"11-11-2009",4503,1111087395,9,8,7,30.06,3.34,3.34,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",4503,1111087395,12,12,11,38.76,3.23,3.23,0,0,0,2009-11-18,2009,11,18,0,0
"25-11-2009",4503,1111087395,18,13,13,58.68,3.26,3.26,0,0,0,2009-11-25,2009,11,25,0,0
"02-12-2009",4503,1111087395,20,15,15,63,3.15,3.15,0,0,0,2009-12-02,2009,12,2,0,0
"09-12-2009",4503,1111087395,22,19,18,70.18,3.19,3.19,0,0,0,2009-12-09,2009,12,9,0,0
"16-12-2009",4503,1111087395,36,29,28,105.84,2.94,3.19,1,1,0,2009-12-16,2009,12,16,-0.25,-0.0783699059561129
"23-12-2009",4503,1111087395,23,19,18,67.85,2.95,2.95,0,0,0,2009-12-23,2009,12,23,0,0
"30-12-2009",4503,1111087395,19,15,15,55.67,2.93,2.95,1,0,0,2009-12-30,2009,12,30,-0.02,-0.00677966101694916
"06-01-2010",4503,1111087395,25,23,23,73,2.92,2.95,1,0,0,2010-01-06,2010,1,6,-0.0300000000000002,-0.0101694915254238
"13-01-2010",4503,1111087395,14,12,11,46.06,3.29,3.29,0,0,0,2010-01-13,2010,1,13,0,0
"20-01-2010",4503,1111087395,17,11,11,54.57,3.21,3.21,0,0,0,2010-01-20,2010,1,20,0,0
"27-01-2010",4503,1111087395,9,6,6,28.71,3.19,3.19,0,0,0,2010-01-27,2010,1,27,0,0
"03-02-2010",4503,1111087395,8,5,5,25.36,3.17,3.17,0,0,0,2010-02-03,2010,2,3,0,0
"10-02-2010",4503,1111087395,12,9,9,39.72,3.31,3.31,0,0,0,2010-02-10,2010,2,10,0,0
"17-02-2010",4503,1111087395,18,12,12,59.76,3.32,3.32,0,0,0,2010-02-17,2010,2,17,0,0
"24-02-2010",4503,1111087395,9,6,6,28.71,3.19,3.19,0,0,0,2010-02-24,2010,2,24,0,0
"03-03-2010",4503,1111087395,10,7,7,32.7,3.27,3.27,0,0,0,2010-03-03,2010,3,3,0,0
