"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",17627,1111085350,38,32,32,74.1,1.95,2.36,0,0,1,2009-01-14,2009,1,14,-0.41,-0.173728813559322
"21-01-2009",17627,1111085350,31,26,26,61.07,1.97,2.36,0,0,1,2009-01-21,2009,1,21,-0.39,-0.165254237288136
"28-01-2009",17627,1111085350,43,35,34,85.57,1.99,2.36,0,0,1,2009-01-28,2009,1,28,-0.37,-0.156779661016949
"04-02-2009",17627,1111085350,40,31,31,79.2,1.98,2.36,0,0,1,2009-02-04,2009,2,4,-0.38,-0.161016949152542
"11-02-2009",17627,1111085350,24,23,22,54.48,2.27,2.27,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",17627,1111085350,40,36,36,91.6,2.29,2.29,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",17627,1111085350,19,19,19,43.51,2.29,2.29,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",17627,1111085350,22,19,19,51.26,2.33,2.33,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",17627,1111085350,20,18,18,45.8,2.29,2.29,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",17627,1111085350,18,17,17,41.94,2.33,2.33,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",17627,1111085350,31,28,28,67.27,2.17,2.17,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",17627,1111085350,53,44,42,103.88,1.96,1.96,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",17627,1111085350,40,33,32,79.2,1.98,1.98,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",17627,1111085350,41,30,29,80.36,1.96,1.96,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",17627,1111085350,34,30,30,66.64,1.96,1.96,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",17627,1111085350,37,28,26,72.52,1.96,1.96,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",17627,1111085350,32,26,26,62.72,1.96,1.96,0,0,0,2009-05-06,2009,5,6,0,0
