"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",12011,1111085345,22,18,18,36.52,1.66,1.66,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",12011,1111085345,20,19,18,36.4,1.82,1.82,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",12011,1111085345,17,17,17,30.77,1.81,1.81,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",12011,1111085345,26,23,22,47.32,1.82,1.82,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",12011,1111085345,29,25,24,50.17,1.73,1.73,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",12011,1111085345,52,33,33,82.68,1.59,1.59,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",12011,1111085345,38,29,29,61.56,1.62,1.62,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",12011,1111085345,41,28,27,65.6,1.6,1.6,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",12011,1111085345,28,20,20,43.12,1.54,1.54,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",12011,1111085345,24,16,16,38.64,1.61,1.61,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",12011,1111085345,46,31,31,72.22,1.57,1.57,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",12011,1111085345,29,21,21,48.14,1.66,1.66,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",12011,1111085345,19,18,18,34.77,1.83,1.83,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",12011,1111085345,31,27,26,55.49,1.79,1.79,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",12011,1111085345,35,31,30,63.35,1.81,1.81,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",12011,1111085345,29,24,24,52.49,1.81,1.81,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",12011,1111085345,34,27,27,54.4,1.6,1.81,0,0,1,2009-05-06,2009,5,6,-0.21,-0.116022099447514
"13-05-2009",12011,1111085345,28,18,18,42.28,1.51,1.81,1,0,0,2009-05-13,2009,5,13,-0.3,-0.165745856353591
"20-05-2009",12011,1111085345,42,30,30,66.36,1.58,1.81,0,0,1,2009-05-20,2009,5,20,-0.23,-0.12707182320442
"27-05-2009",12011,1111085345,40,32,32,63.6,1.59,1.81,0,0,1,2009-05-27,2009,5,27,-0.22,-0.121546961325967
"03-06-2009",12011,1111085345,56,37,37,89.6,1.6,1.81,0,0,1,2009-06-03,2009,6,3,-0.21,-0.116022099447514
"10-06-2009",12011,1111085345,54,38,36,85.32,1.58,1.81,0,0,1,2009-06-10,2009,6,10,-0.23,-0.12707182320442
"17-06-2009",12011,1111085345,40,30,30,64.4,1.61,1.81,0,0,1,2009-06-17,2009,6,17,-0.2,-0.110497237569061
"24-06-2009",12011,1111085345,32,23,22,55.04,1.72,1.72,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",12011,1111085345,34,30,30,61.54,1.81,1.81,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",12011,1111085345,27,26,26,48.6,1.8,1.8,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",12011,1111085345,36,30,30,64.44,1.79,1.79,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",12011,1111085345,40,35,34,72.4,1.81,1.81,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",12011,1111085345,52,34,30,87.88,1.69,1.69,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",12011,1111085345,52,31,29,83.2,1.6,1.6,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",12011,1111085345,48,38,38,76.32,1.59,1.59,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",12011,1111085345,56,40,40,86.8,1.55,1.59,1,0,0,2009-08-19,2009,8,19,-0.04,-0.0251572327044025
"26-08-2009",12011,1111085345,36,29,29,57.6,1.6,1.6,0,0,0,2009-08-26,2009,8,26,0,0
"02-09-2009",12011,1111085345,47,31,31,73.79,1.57,1.57,0,0,0,2009-09-02,2009,9,2,0,0
"09-09-2009",12011,1111085345,45,29,29,71.1,1.58,1.58,0,0,0,2009-09-09,2009,9,9,0,0
"16-09-2009",12011,1111085345,46,32,31,71.76,1.56,1.56,0,0,0,2009-09-16,2009,9,16,0,0
"23-09-2009",12011,1111085345,28,26,26,48.72,1.74,1.74,0,0,0,2009-09-23,2009,9,23,0,0
"30-09-2009",12011,1111085345,36,31,31,65.52,1.82,1.82,0,0,0,2009-09-30,2009,9,30,0,0
"07-10-2009",12011,1111085345,40,37,37,72.4,1.81,1.81,0,0,0,2009-10-07,2009,10,7,0,0
"14-10-2009",12011,1111085345,37,35,32,67.34,1.82,1.82,0,0,0,2009-10-14,2009,10,14,0,0
"21-10-2009",12011,1111085345,45,35,35,81.9,1.82,1.82,0,0,0,2009-10-21,2009,10,21,0,0
"28-10-2009",12011,1111085345,32,32,31,58.88,1.84,1.84,0,0,0,2009-10-28,2009,10,28,0,0
"04-11-2009",12011,1111085345,21,19,18,37.8,1.8,1.8,0,0,0,2009-11-04,2009,11,4,0,0
"11-11-2009",12011,1111085345,42,38,38,76.44,1.82,1.82,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",12011,1111085345,41,33,33,72.57,1.77,1.77,0,0,0,2009-11-18,2009,11,18,0,0
"25-11-2009",12011,1111085345,45,36,36,81,1.8,1.8,0,0,0,2009-11-25,2009,11,25,0,0
"02-12-2009",12011,1111085345,23,22,22,41.86,1.82,1.82,0,0,0,2009-12-02,2009,12,2,0,0
"09-12-2009",12011,1111085345,29,26,25,52.49,1.81,1.81,0,0,0,2009-12-09,2009,12,9,0,0
"16-12-2009",12011,1111085345,27,25,25,47.79,1.77,1.77,0,0,0,2009-12-16,2009,12,16,0,0
"23-12-2009",12011,1111085345,29,25,25,51.91,1.79,1.79,0,0,0,2009-12-23,2009,12,23,0,0
"30-12-2009",12011,1111085345,19,16,16,34.2,1.8,1.8,0,0,0,2009-12-30,2009,12,30,0,0
"06-01-2010",12011,1111085345,30,24,24,56.1,1.87,1.87,0,0,0,2010-01-06,2010,1,6,0,0
"13-01-2010",12011,1111085345,34,29,28,62.9,1.85,1.85,0,0,0,2010-01-13,2010,1,13,0,0
"20-01-2010",12011,1111085345,14,13,13,25.62,1.83,1.83,0,0,0,2010-01-20,2010,1,20,0,0
"27-01-2010",12011,1111085345,26,22,21,46.8,1.8,1.8,0,0,0,2010-01-27,2010,1,27,0,0
"03-02-2010",12011,1111085345,35,30,30,61.6,1.76,1.76,0,0,0,2010-02-03,2010,2,3,0,0
"10-02-2010",12011,1111085345,43,31,31,67.08,1.56,1.76,0,0,1,2010-02-10,2010,2,10,-0.2,-0.113636363636364
"17-02-2010",12011,1111085345,34,27,27,54.06,1.59,1.76,0,0,1,2010-02-17,2010,2,17,-0.17,-0.096590909090909
"24-02-2010",12011,1111085345,33,24,23,51.48,1.56,1.76,0,0,1,2010-02-24,2010,2,24,-0.2,-0.113636363636364
"03-03-2010",12011,1111085345,39,25,25,61.23,1.57,1.76,0,0,1,2010-03-03,2010,3,3,-0.19,-0.107954545454545
"10-03-2010",12011,1111085345,48,36,36,75.84,1.58,1.76,0,0,1,2010-03-10,2010,3,10,-0.18,-0.102272727272727
"17-03-2010",12011,1111085345,20,17,17,36.2,1.81,1.81,0,0,0,2010-03-17,2010,3,17,0,0
"24-03-2010",12011,1111085345,33,27,26,60.39,1.83,1.83,0,0,0,2010-03-24,2010,3,24,0,0
"31-03-2010",12011,1111085345,36,30,29,66.24,1.84,1.84,0,0,0,2010-03-31,2010,3,31,0,0
"07-04-2010",12011,1111085345,42,36,35,75.6,1.8,1.8,0,0,0,2010-04-07,2010,4,7,0,0
"14-04-2010",12011,1111085345,32,25,24,56.64,1.77,1.77,0,0,0,2010-04-14,2010,4,14,0,0
"21-04-2010",12011,1111085345,33,28,27,59.07,1.79,1.79,0,0,0,2010-04-21,2010,4,21,0,0
"28-04-2010",12011,1111085345,23,19,19,40.94,1.78,1.78,0,0,0,2010-04-28,2010,4,28,0,0
"05-05-2010",12011,1111085345,22,20,20,39.6,1.8,1.8,0,0,0,2010-05-05,2010,5,5,0,0
"12-05-2010",12011,1111085345,25,22,21,45.25,1.81,1.81,0,0,0,2010-05-12,2010,5,12,0,0
"19-05-2010",12011,1111085345,23,20,20,40.25,1.75,1.75,0,0,0,2010-05-19,2010,5,19,0,0
"26-05-2010",12011,1111085345,33,29,29,59.07,1.79,1.79,0,0,0,2010-05-26,2010,5,26,0,0
"02-06-2010",12011,1111085345,35,27,25,63.7,1.82,1.79,0,1,0,2010-06-02,2010,6,2,0.03,0.0167597765363129
"09-06-2010",12011,1111085345,39,33,33,69.03,1.77,1.77,0,0,0,2010-06-09,2010,6,9,0,0
"16-06-2010",12011,1111085345,30,29,29,54.3,1.81,1.81,0,0,0,2010-06-16,2010,6,16,0,0
"23-06-2010",12011,1111085345,33,28,28,58.74,1.78,1.78,0,0,0,2010-06-23,2010,6,23,0,0
"30-06-2010",12011,1111085345,36,32,32,65.52,1.82,1.82,0,0,0,2010-06-30,2010,6,30,0,0
"07-07-2010",12011,1111085345,29,26,25,52.49,1.81,1.81,0,0,0,2010-07-07,2010,7,7,0,0
"14-07-2010",12011,1111085345,34,26,25,62.9,1.85,1.85,0,0,0,2010-07-14,2010,7,14,0,0
"21-07-2010",12011,1111085345,37,32,31,66.23,1.79,1.79,0,0,0,2010-07-21,2010,7,21,0,0
"28-07-2010",12011,1111085345,30,28,28,54.3,1.81,1.81,0,0,0,2010-07-28,2010,7,28,0,0
"04-08-2010",12011,1111085345,30,25,25,53.1,1.77,1.77,0,0,0,2010-08-04,2010,8,4,0,0
"11-08-2010",12011,1111085345,36,31,30,64.08,1.78,1.78,0,0,0,2010-08-11,2010,8,11,0,0
"18-08-2010",12011,1111085345,16,16,16,28.48,1.78,1.78,0,0,0,2010-08-18,2010,8,18,0,0
"25-08-2010",12011,1111085345,21,21,21,37.38,1.78,1.78,0,0,0,2010-08-25,2010,8,25,0,0
"01-09-2010",12011,1111085345,32,23,23,58.24,1.82,1.82,0,0,0,2010-09-01,2010,9,1,0,0
"08-09-2010",12011,1111085345,28,27,27,50.96,1.82,1.82,0,0,0,2010-09-08,2010,9,8,0,0
"15-09-2010",12011,1111085345,42,32,32,66.78,1.59,1.82,0,0,1,2010-09-15,2010,9,15,-0.23,-0.126373626373626
"22-09-2010",12011,1111085345,42,28,28,66.78,1.59,1.82,0,0,1,2010-09-22,2010,9,22,-0.23,-0.126373626373626
"29-09-2010",12011,1111085345,38,27,27,59.28,1.56,1.82,0,0,1,2010-09-29,2010,9,29,-0.26,-0.142857142857143
"06-10-2010",12011,1111085345,36,29,28,56.52,1.57,1.82,0,0,1,2010-10-06,2010,10,6,-0.25,-0.137362637362637
"13-10-2010",12011,1111085345,22,17,17,33.44,1.52,1.82,0,0,1,2010-10-13,2010,10,13,-0.3,-0.164835164835165
"20-10-2010",12011,1111085345,26,20,20,41.34,1.59,1.82,0,0,1,2010-10-20,2010,10,20,-0.23,-0.126373626373626
"27-10-2010",12011,1111085345,22,15,15,34.98,1.59,1.59,0,0,0,2010-10-27,2010,10,27,0,0
"03-11-2010",12011,1111085345,37,23,23,58.83,1.59,1.59,0,0,0,2010-11-03,2010,11,3,0,0
"10-11-2010",12011,1111085345,20,15,15,31.2,1.56,1.56,0,0,0,2010-11-10,2010,11,10,0,0
"17-11-2010",12011,1111085345,23,16,16,37.72,1.64,1.64,0,0,0,2010-11-17,2010,11,17,0,0
"24-11-2010",12011,1111085345,28,19,19,43.4,1.55,1.55,0,0,0,2010-11-24,2010,11,24,0,0
"01-12-2010",12011,1111085345,18,15,15,27.9,1.55,1.55,0,0,0,2010-12-01,2010,12,1,0,0
"08-12-2010",12011,1111085345,39,24,24,60.06,1.54,1.54,0,0,0,2010-12-08,2010,12,8,0,0
"15-12-2010",12011,1111085345,34,20,20,54.4,1.6,1.6,0,0,0,2010-12-15,2010,12,15,0,0
"22-12-2010",12011,1111085345,21,20,20,32.97,1.57,1.57,0,0,0,2010-12-22,2010,12,22,0,0
"29-12-2010",12011,1111085345,18,12,12,27.9,1.55,1.55,0,0,0,2010-12-29,2010,12,29,0,0
"05-01-2011",12011,1111085345,41,24,24,63.96,1.56,1.56,0,0,0,2011-01-05,2011,1,5,0,0
"12-01-2011",12011,1111085345,39,24,24,62.01,1.59,1.59,0,0,0,2011-01-12,2011,1,12,0,0
"19-01-2011",12011,1111085345,41,30,30,65.19,1.59,1.59,0,0,0,2011-01-19,2011,1,19,0,0
"26-01-2011",12011,1111085345,47,34,33,75.2,1.6,1.6,0,0,0,2011-01-26,2011,1,26,0,0
"02-02-2011",12011,1111085345,36,34,34,57.96,1.61,1.61,0,0,0,2011-02-02,2011,2,2,0,0
"09-02-2011",12011,1111085345,44,38,38,71.72,1.63,1.63,0,0,0,2011-02-09,2011,2,9,0,0
"16-02-2011",12011,1111085345,22,19,19,39.82,1.81,1.81,0,0,0,2011-02-16,2011,2,16,0,0
"23-02-2011",12011,1111085345,34,24,24,61.88,1.82,1.82,0,0,0,2011-02-23,2011,2,23,0,0
"02-03-2011",12011,1111085345,37,31,31,65.49,1.77,1.77,0,0,0,2011-03-02,2011,3,2,0,0
"09-03-2011",12011,1111085345,55,37,35,86.35,1.57,1.77,0,0,1,2011-03-09,2011,3,9,-0.2,-0.112994350282486
"16-03-2011",12011,1111085345,51,33,33,79.56,1.56,1.77,1,0,0,2011-03-16,2011,3,16,-0.21,-0.11864406779661
"23-03-2011",12011,1111085345,48,31,30,75.84,1.58,1.77,0,0,1,2011-03-23,2011,3,23,-0.19,-0.107344632768362
"30-03-2011",12011,1111085345,40,24,24,62.8,1.57,1.77,1,0,0,2011-03-30,2011,3,30,-0.2,-0.112994350282486
"06-04-2011",12011,1111085345,27,23,23,48.33,1.79,1.79,0,0,0,2011-04-06,2011,4,6,0,0
"13-04-2011",12011,1111085345,24,17,17,44.16,1.84,1.84,0,0,0,2011-04-13,2011,4,13,0,0
"20-04-2011",12011,1111085345,24,19,19,42.72,1.78,1.78,0,0,0,2011-04-20,2011,4,20,0,0
"27-04-2011",12011,1111085345,19,17,17,34.2,1.8,1.8,0,0,0,2011-04-27,2011,4,27,0,0
"04-05-2011",12011,1111085345,23,20,20,41.17,1.79,1.79,0,0,0,2011-05-04,2011,5,4,0,0
"11-05-2011",12011,1111085345,31,27,26,55.49,1.79,1.79,0,0,0,2011-05-11,2011,5,11,0,0
"18-05-2011",12011,1111085345,22,16,16,39.6,1.8,1.8,0,0,0,2011-05-18,2011,5,18,0,0
"25-05-2011",12011,1111085345,26,20,20,46.28,1.78,1.78,0,0,0,2011-05-25,2011,5,25,0,0
"01-06-2011",12011,1111085345,31,26,25,53.01,1.71,1.71,0,0,0,2011-06-01,2011,6,1,0,0
"08-06-2011",12011,1111085345,25,21,21,44.5,1.78,1.78,0,0,0,2011-06-08,2011,6,8,0,0
"15-06-2011",12011,1111085345,29,22,22,53.36,1.84,1.84,0,0,0,2011-06-15,2011,6,15,0,0
"22-06-2011",12011,1111085345,33,30,30,58.41,1.77,1.77,0,0,0,2011-06-22,2011,6,22,0,0
"29-06-2011",12011,1111085345,25,18,18,43.75,1.75,1.75,0,0,0,2011-06-29,2011,6,29,0,0
"06-07-2011",12011,1111085345,27,25,24,48.33,1.79,1.79,0,0,0,2011-07-06,2011,7,6,0,0
"13-07-2011",12011,1111085345,28,25,25,50.12,1.79,1.79,0,0,0,2011-07-13,2011,7,13,0,0
"20-07-2011",12011,1111085345,46,28,28,71.76,1.56,1.79,1,0,0,2011-07-20,2011,7,20,-0.23,-0.128491620111732
"27-07-2011",12011,1111085345,30,19,19,48,1.6,1.79,0,0,1,2011-07-27,2011,7,27,-0.19,-0.106145251396648
"03-08-2011",12011,1111085345,23,21,21,36.34,1.58,1.79,0,0,1,2011-08-03,2011,8,3,-0.21,-0.11731843575419
"10-08-2011",12011,1111085345,43,32,32,70.52,1.64,1.64,0,0,0,2011-08-10,2011,8,10,0,0
"17-08-2011",12011,1111085345,40,28,28,62.8,1.57,1.57,0,0,0,2011-08-17,2011,8,17,0,0
"24-08-2011",12011,1111085345,32,25,25,51.84,1.62,1.62,0,0,0,2011-08-24,2011,8,24,0,0
"31-08-2011",12011,1111085345,21,13,13,38.43,1.83,1.83,0,0,0,2011-08-31,2011,8,31,0,0
"07-09-2011",12011,1111085345,20,16,16,35.2,1.76,1.76,0,0,0,2011-09-07,2011,9,7,0,0
"14-09-2011",12011,1111085345,29,27,27,52.2,1.8,1.8,0,0,0,2011-09-14,2011,9,14,0,0
"21-09-2011",12011,1111085345,38,33,33,64.98,1.71,1.71,0,0,0,2011-09-21,2011,9,21,0,0
"28-09-2011",12011,1111085345,35,26,26,54.95,1.57,1.57,0,0,0,2011-09-28,2011,9,28,0,0
"05-10-2011",12011,1111085345,43,29,29,67.51,1.57,1.57,0,0,0,2011-10-05,2011,10,5,0,0
"12-10-2011",12011,1111085345,44,33,33,69.52,1.58,1.58,0,0,0,2011-10-12,2011,10,12,0,0
"19-10-2011",12011,1111085345,51,28,28,80.58,1.58,1.58,1,0,0,2011-10-19,2011,10,19,0,0
"26-10-2011",12011,1111085345,30,26,26,46.8,1.56,1.56,0,0,0,2011-10-26,2011,10,26,0,0
"02-11-2011",12011,1111085345,17,15,15,30.6,1.8,1.8,0,0,0,2011-11-02,2011,11,2,0,0
"09-11-2011",12011,1111085345,24,21,20,43.2,1.8,1.8,0,0,0,2011-11-09,2011,11,9,0,0
"16-11-2011",12011,1111085345,32,19,18,57.92,1.81,1.81,0,0,0,2011-11-16,2011,11,16,0,0
"23-11-2011",12011,1111085345,24,19,19,43.2,1.8,1.8,0,0,0,2011-11-23,2011,11,23,0,0
"30-11-2011",12011,1111085345,18,16,16,32.04,1.78,1.78,0,0,0,2011-11-30,2011,11,30,0,0
"07-12-2011",12011,1111085345,26,19,19,44.46,1.71,1.71,0,0,0,2011-12-07,2011,12,7,0,0
"14-12-2011",12011,1111085345,36,21,21,56.16,1.56,1.56,0,0,0,2011-12-14,2011,12,14,0,0
"21-12-2011",12011,1111085345,26,20,20,40.82,1.57,1.57,0,0,0,2011-12-21,2011,12,21,0,0
"28-12-2011",12011,1111085345,22,11,11,34.76,1.58,1.58,0,0,0,2011-12-28,2011,12,28,0,0
"04-01-2012",12011,1111085345,16,13,13,26.4,1.65,1.65,0,0,0,2012-01-04,2012,1,4,0,0
