"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",13827,1600027564,38,36,36,107.54,2.83,2.83,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",13827,1600027564,64,55,55,170.88,2.67,2.83,1,1,0,2009-01-21,2009,1,21,-0.16,-0.0565371024734983
"28-01-2009",13827,1600027564,58,54,54,164.72,2.84,2.83,0,1,0,2009-01-28,2009,1,28,0.00999999999999979,0.00353356890459356
"04-02-2009",13827,1600027564,28,27,27,70.56,2.52,2.83,0,0,1,2009-02-04,2009,2,4,-0.31,-0.109540636042403
"11-02-2009",13827,1600027564,36,36,36,70.92,1.97,2.83,0,0,1,2009-02-11,2009,2,11,-0.86,-0.303886925795053
"18-02-2009",13827,1600027564,36,36,36,56.88,1.58,2.83,0,0,1,2009-02-18,2009,2,18,-1.25,-0.441696113074205
"25-02-2009",13827,1600027564,39,38,37,86.58,2.22,2.83,0,0,1,2009-02-25,2009,2,25,-0.61,-0.215547703180212
"04-03-2009",13827,1600027564,40,37,37,101.6,2.54,2.83,0,0,1,2009-03-04,2009,3,4,-0.29,-0.102473498233216
"11-03-2009",13827,1600027564,25,25,24,62.75,2.51,2.83,0,0,1,2009-03-11,2009,3,11,-0.32,-0.113074204946997
"18-03-2009",13827,1600027564,33,31,30,81.18,2.46,2.46,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",13827,1600027564,30,28,28,74.7,2.49,2.49,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",13827,1600027564,32,30,30,89.92,2.81,2.81,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",13827,1600027564,24,24,24,71.76,2.99,2.99,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",13827,1600027564,25,23,23,66.25,2.65,2.99,0,0,1,2009-04-15,2009,4,15,-0.34,-0.11371237458194
"22-04-2009",13827,1600027564,37,37,37,101.75,2.75,2.75,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",13827,1600027564,33,29,29,98.67,2.99,2.99,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",13827,1600027564,19,16,16,56.81,2.99,2.99,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",13827,1600027564,48,46,46,83.52,1.74,2.99,0,0,1,2009-05-13,2009,5,13,-1.25,-0.418060200668896
"20-05-2009",13827,1600027564,86,72,69,179.74,2.09,2.99,1,0,0,2009-05-20,2009,5,20,-0.9,-0.301003344481605
"27-05-2009",13827,1600027564,37,35,35,96.2,2.6,2.99,0,0,1,2009-05-27,2009,5,27,-0.39,-0.130434782608696
