"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",17627,1111087395,6,6,6,19.68,3.28,3.28,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",17627,1111087395,8,6,6,26.72,3.34,3.34,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",17627,1111087395,9,7,7,29.34,3.26,3.26,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",17627,1111087395,12,5,5,39.96,3.33,3.33,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",17627,1111087395,11,7,7,35.42,3.22,3.22,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",17627,1111087395,12,7,7,38.76,3.23,3.23,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",17627,1111087395,10,10,10,33.1,3.31,3.31,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",17627,1111087395,15,12,12,48.75,3.25,3.25,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",17627,1111087395,5,5,5,16.7,3.34,3.34,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",17627,1111087395,6,4,4,19.68,3.28,3.28,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",17627,1111087395,8,6,6,26.4,3.3,3.3,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",17627,1111087395,5,5,5,16.35,3.27,3.27,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",17627,1111087395,8,6,6,26.4,3.3,3.3,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",17627,1111087395,7,7,7,22.47,3.21,3.21,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",17627,1111087395,9,7,6,29.34,3.26,3.26,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",17627,1111087395,12,11,11,39.36,3.28,3.28,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",17627,1111087395,24,22,22,80.16,3.34,3.28,1,1,0,2009-05-06,2009,5,6,0.0600000000000001,0.0182926829268293
"13-05-2009",17627,1111087395,15,13,13,48.75,3.25,3.28,1,1,0,2009-05-13,2009,5,13,-0.0299999999999998,-0.00914634146341457
"20-05-2009",17627,1111087395,11,8,8,35.42,3.22,3.22,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",17627,1111087395,7,7,7,22.68,3.24,3.24,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",17627,1111087395,13,8,8,41.99,3.23,3.23,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",17627,1111087395,12,10,10,39,3.25,3.25,0,0,0,2009-06-10,2009,6,10,0,0
"17-06-2009",17627,1111087395,13,11,11,43.42,3.34,3.34,0,0,0,2009-06-17,2009,6,17,0,0
"24-06-2009",17627,1111087395,12,9,9,39.36,3.28,3.28,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",17627,1111087395,9,8,8,28.71,3.19,3.19,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",17627,1111087395,8,7,6,26.08,3.26,3.26,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",17627,1111087395,6,5,5,19.68,3.28,3.28,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",17627,1111087395,13,8,8,43.03,3.31,3.31,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",17627,1111087395,9,7,7,29.7,3.3,3.3,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",17627,1111087395,6,6,6,19.38,3.23,3.23,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",17627,1111087395,10,8,8,32,3.2,3.2,0,0,0,2009-08-12,2009,8,12,0,0
"19-08-2009",17627,1111087395,8,7,7,26.64,3.33,3.33,0,0,0,2009-08-19,2009,8,19,0,0
"26-08-2009",17627,1111087395,8,6,6,25.68,3.21,3.21,0,0,0,2009-08-26,2009,8,26,0,0
"02-09-2009",17627,1111087395,8,5,5,26.32,3.29,3.29,0,0,0,2009-09-02,2009,9,2,0,0
"09-09-2009",17627,1111087395,10,8,8,32.7,3.27,3.27,0,0,0,2009-09-09,2009,9,9,0,0
"16-09-2009",17627,1111087395,14,13,13,46.76,3.34,3.34,0,0,0,2009-09-16,2009,9,16,0,0
"23-09-2009",17627,1111087395,10,8,8,33.4,3.34,3.34,0,0,0,2009-09-23,2009,9,23,0,0
"30-09-2009",17627,1111087395,9,9,9,30.06,3.34,3.34,0,0,0,2009-09-30,2009,9,30,0,0
"07-10-2009",17627,1111087395,4,3,3,13.36,3.34,3.34,0,0,0,2009-10-07,2009,10,7,0,0
"14-10-2009",17627,1111087395,5,5,5,16.35,3.27,3.27,0,0,0,2009-10-14,2009,10,14,0,0
"21-10-2009",17627,1111087395,6,4,4,19.68,3.28,3.28,0,0,0,2009-10-21,2009,10,21,0,0
"28-10-2009",17627,1111087395,10,6,6,32,3.2,3.2,0,0,0,2009-10-28,2009,10,28,0,0
"04-11-2009",17627,1111087395,13,7,7,41.73,3.21,3.21,0,0,0,2009-11-04,2009,11,4,0,0
"11-11-2009",17627,1111087395,11,7,7,33,3,3,0,0,0,2009-11-11,2009,11,11,0,0
"18-11-2009",17627,1111087395,15,13,13,49.65,3.31,3.31,0,0,0,2009-11-18,2009,11,18,0,0
