"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",23345,3800031838,19,19,19,56.81,2.99,2.99,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",23345,3800031838,22,22,22,65.78,2.99,2.99,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",23345,3800031838,21,21,21,62.79,2.99,2.99,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",23345,3800031838,15,17,16,44.85,2.99,2.99,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",23345,3800031838,21,19,19,59.85,2.85,2.85,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",23345,3800031838,10,10,10,26.9,2.69,2.69,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",23345,3800031838,25,23,23,68.75,2.75,2.75,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",23345,3800031838,20,20,20,59.8,2.99,2.99,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",23345,3800031838,22,22,21,56.76,2.58,2.99,0,0,1,2009-03-11,2009,3,11,-0.41,-0.137123745819398
"18-03-2009",23345,3800031838,19,18,18,56.81,2.99,2.99,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",23345,3800031838,31,30,29,89.9,2.9,2.9,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",23345,3800031838,27,26,26,80.73,2.99,2.99,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",23345,3800031838,27,27,26,77.76,2.88,2.88,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",23345,3800031838,23,23,23,62.79,2.73,2.73,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",23345,3800031838,11,11,11,32.89,2.99,2.99,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",23345,3800031838,21,21,21,62.79,2.99,2.99,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",23345,3800031838,21,21,21,62.79,2.99,2.99,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",23345,3800031838,111,101,100,213.12,1.92,2.99,1,1,0,2009-05-13,2009,5,13,-1.07,-0.357859531772575
"20-05-2009",23345,3800031838,24,24,24,64.8,2.7,2.7,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",23345,3800031838,18,18,18,53.82,2.99,2.99,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",23345,3800031838,24,24,24,68.88,2.87,2.87,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",23345,3800031838,82,71,70,203.36,2.48,2.87,1,1,0,2009-06-10,2009,6,10,-0.39,-0.13588850174216
"17-06-2009",23345,3800031838,62,56,55,155.62,2.51,2.87,1,1,0,2009-06-17,2009,6,17,-0.36,-0.125435540069687
"24-06-2009",23345,3800031838,25,25,25,71.75,2.87,2.87,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",23345,3800031838,15,15,15,44.85,2.99,2.99,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",23345,3800031838,24,22,22,71.76,2.99,2.99,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",23345,3800031838,28,27,27,83.72,2.99,2.99,0,0,0,2009-07-15,2009,7,15,0,0
"22-07-2009",23345,3800031838,23,23,23,65.78,2.86,2.86,0,0,0,2009-07-22,2009,7,22,0,0
"29-07-2009",23345,3800031838,16,16,16,47.84,2.99,2.99,0,0,0,2009-07-29,2009,7,29,0,0
"05-08-2009",23345,3800031838,18,18,17,53.82,2.99,2.99,0,0,0,2009-08-05,2009,8,5,0,0
"12-08-2009",23345,3800031838,23,23,22,59.8,2.6,2.99,0,0,1,2009-08-12,2009,8,12,-0.39,-0.130434782608696
"19-08-2009",23345,3800031838,367,247,233,722.99,1.97,2.99,1,1,0,2009-08-19,2009,8,19,-1.02,-0.341137123745819
"26-08-2009",23345,3800031838,26,22,20,75.66,2.91,2.91,0,0,0,2009-08-26,2009,8,26,0,0
"02-09-2009",23345,3800031838,14,13,13,44.52,3.18,3.18,0,0,0,2009-09-02,2009,9,2,0,0
