"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",15765,1111087398,25,17,17,83,3.32,3.32,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",15765,1111087398,19,15,15,62.7,3.3,3.3,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",15765,1111087398,32,22,22,105.92,3.31,3.3,0,1,0,2009-01-28,2009,1,28,0.0100000000000002,0.0030303030303031
"04-02-2009",15765,1111087398,14,11,11,46.76,3.34,3.34,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",15765,1111087398,19,12,12,63.08,3.32,3.32,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",15765,1111087398,19,13,13,62.32,3.28,3.28,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",15765,1111087398,12,12,11,38.76,3.23,3.23,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",15765,1111087398,9,7,6,29.34,3.26,3.26,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",15765,1111087398,11,8,8,36.41,3.31,3.31,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",15765,1111087398,16,11,11,53.44,3.34,3.34,0,0,0,2009-03-18,2009,3,18,0,0
"25-03-2009",15765,1111087398,8,7,7,26.4,3.3,3.3,0,0,0,2009-03-25,2009,3,25,0,0
"01-04-2009",15765,1111087398,4,4,4,13.36,3.34,3.34,0,0,0,2009-04-01,2009,4,1,0,0
"08-04-2009",15765,1111087398,11,8,8,35.97,3.27,3.27,0,0,0,2009-04-08,2009,4,8,0,0
"15-04-2009",15765,1111087398,9,6,6,30.06,3.34,3.34,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",15765,1111087398,17,13,13,56.44,3.32,3.32,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",15765,1111087398,9,7,7,29.7,3.3,3.3,0,0,0,2009-04-29,2009,4,29,0,0
"06-05-2009",15765,1111087398,20,16,16,65.4,3.27,3.3,1,0,0,2009-05-06,2009,5,6,-0.0299999999999998,-0.00909090909090903
"13-05-2009",15765,1111087398,17,13,13,56.78,3.34,3.3,1,0,0,2009-05-13,2009,5,13,0.04,0.0121212121212121
"20-05-2009",15765,1111087398,9,7,7,29.7,3.3,3.3,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",15765,1111087398,15,12,12,49.35,3.29,3.29,0,0,0,2009-05-27,2009,5,27,0,0
