"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","WEEK_END_DATE_2","YEAR","MONTH","DAY_OF_MONTH","ABS_DISCOUNT","REL_DISCOUNT"
"14-01-2009",6179,1111009477,79,72,71,109.02,1.38,1.38,0,0,0,2009-01-14,2009,1,14,0,0
"21-01-2009",6179,1111009477,62,53,53,85.56,1.38,1.38,0,0,0,2009-01-21,2009,1,21,0,0
"28-01-2009",6179,1111009477,60,53,53,82.8,1.38,1.38,0,0,0,2009-01-28,2009,1,28,0,0
"04-02-2009",6179,1111009477,62,55,55,85.56,1.38,1.38,0,0,0,2009-02-04,2009,2,4,0,0
"11-02-2009",6179,1111009477,72,57,57,106.56,1.48,1.48,0,0,0,2009-02-11,2009,2,11,0,0
"18-02-2009",6179,1111009477,57,50,50,84.93,1.49,1.49,0,0,0,2009-02-18,2009,2,18,0,0
"25-02-2009",6179,1111009477,100,85,85,149,1.49,1.49,0,0,0,2009-02-25,2009,2,25,0,0
"04-03-2009",6179,1111009477,86,76,75,128.14,1.49,1.49,0,0,0,2009-03-04,2009,3,4,0,0
"11-03-2009",6179,1111009477,87,76,75,127.02,1.46,1.46,0,0,0,2009-03-11,2009,3,11,0,0
"18-03-2009",6179,1111009477,126,109,108,187.74,1.49,1.46,0,1,0,2009-03-18,2009,3,18,0.03,0.0205479452054795
"25-03-2009",6179,1111009477,117,100,100,173.16,1.48,1.46,0,1,0,2009-03-25,2009,3,25,0.02,0.0136986301369863
"01-04-2009",6179,1111009477,130,112,110,191.1,1.47,1.46,0,1,0,2009-04-01,2009,4,1,0.01,0.00684931506849316
"08-04-2009",6179,1111009477,129,109,109,192.21,1.49,1.46,0,1,0,2009-04-08,2009,4,8,0.03,0.0205479452054795
"15-04-2009",6179,1111009477,77,64,64,113.19,1.47,1.47,0,0,0,2009-04-15,2009,4,15,0,0
"22-04-2009",6179,1111009477,59,52,52,87.91,1.49,1.49,0,0,0,2009-04-22,2009,4,22,0,0
"29-04-2009",6179,1111009477,58,47,45,69.02,1.19,1.49,0,0,1,2009-04-29,2009,4,29,-0.3,-0.201342281879195
"06-05-2009",6179,1111009477,74,63,63,108.78,1.47,1.47,0,0,0,2009-05-06,2009,5,6,0,0
"13-05-2009",6179,1111009477,88,69,69,129.36,1.47,1.47,0,0,0,2009-05-13,2009,5,13,0,0
"20-05-2009",6179,1111009477,103,80,80,153.47,1.49,1.49,0,0,0,2009-05-20,2009,5,20,0,0
"27-05-2009",6179,1111009477,72,58,58,107.28,1.49,1.49,0,0,0,2009-05-27,2009,5,27,0,0
"03-06-2009",6179,1111009477,72,59,58,107.28,1.49,1.49,0,0,0,2009-06-03,2009,6,3,0,0
"10-06-2009",6179,1111009477,65,54,53,96.85,1.49,1.49,0,0,0,2009-06-10,2009,6,10,0,0
"17-06-2009",6179,1111009477,75,63,62,125.25,1.67,1.67,0,0,0,2009-06-17,2009,6,17,0,0
"24-06-2009",6179,1111009477,61,56,55,102.48,1.68,1.68,0,0,0,2009-06-24,2009,6,24,0,0
"01-07-2009",6179,1111009477,52,48,47,87.36,1.68,1.68,0,0,0,2009-07-01,2009,7,1,0,0
"08-07-2009",6179,1111009477,62,56,56,103.54,1.67,1.67,0,0,0,2009-07-08,2009,7,8,0,0
"15-07-2009",6179,1111009477,63,54,53,78.12,1.24,1.67,0,0,1,2009-07-15,2009,7,15,-0.43,-0.25748502994012
"22-07-2009",6179,1111009477,65,46,45,80.6,1.24,1.67,0,0,1,2009-07-22,2009,7,22,-0.43,-0.25748502994012
"29-07-2009",6179,1111009477,68,59,59,85,1.25,1.67,0,0,1,2009-07-29,2009,7,29,-0.42,-0.251497005988024
"05-08-2009",6179,1111009477,64,53,53,79.36,1.24,1.67,0,0,1,2009-08-05,2009,8,5,-0.43,-0.25748502994012
"12-08-2009",6179,1111009477,62,50,49,93,1.5,1.67,0,0,1,2009-08-12,2009,8,12,-0.17,-0.101796407185629
"19-08-2009",6179,1111009477,69,57,56,102.81,1.49,1.67,0,0,1,2009-08-19,2009,8,19,-0.18,-0.107784431137725
"26-08-2009",6179,1111009477,82,64,64,120.54,1.47,1.47,0,0,0,2009-08-26,2009,8,26,0,0
"02-09-2009",6179,1111009477,74,63,61,110.26,1.49,1.49,0,0,0,2009-09-02,2009,9,2,0,0
"09-09-2009",6179,1111009477,88,69,69,130.24,1.48,1.48,0,0,0,2009-09-09,2009,9,9,0,0
"16-09-2009",6179,1111009477,84,69,69,124.32,1.48,1.48,0,0,0,2009-09-16,2009,9,16,0,0
"23-09-2009",6179,1111009477,64,57,57,95.36,1.49,1.49,0,0,0,2009-09-23,2009,9,23,0,0
"30-09-2009",6179,1111009477,82,62,62,117.26,1.43,1.43,0,0,0,2009-09-30,2009,9,30,0,0
"07-10-2009",6179,1111009477,109,88,87,158.05,1.45,1.45,0,0,0,2009-10-07,2009,10,7,0,0
"14-10-2009",6179,1111009477,79,65,65,113.76,1.44,1.44,0,0,0,2009-10-14,2009,10,14,0,0
"21-10-2009",6179,1111009477,82,74,73,120.54,1.47,1.47,0,0,0,2009-10-21,2009,10,21,0,0
"28-10-2009",6179,1111009477,82,67,67,119.72,1.46,1.46,0,0,0,2009-10-28,2009,10,28,0,0
"04-11-2009",6179,1111009477,66,53,50,94.38,1.43,1.43,0,0,0,2009-11-04,2009,11,4,0,0
